yearweek,campaign_id,campaign_name,currency,impressions,ctr,cpc,cpm,cost,media,clicks,cost_convertion,store_group_id,tabla_medio,name_storeGroup,campaign,ISOweek,sales
202323,19644920331,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_California_W,USD,136924,0.0392,0.09,3.72,509.43,Google,5371,0.0,100,Google Weekly,MS_CALIFORNIA,MS_STAGEIV,202325,1459
202322,19644920331,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_California_W,USD,160290,0.0309,0.09,2.82,451.72,Google,4952,0.0,100,Google Weekly,MS_CALIFORNIA,MS_STAGEIV,202324,1532
202321,19644920331,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_California_W,USD,324941,0.0287,0.1,2.86,928.33,Google,9324,0.0,100,Google Weekly,MS_CALIFORNIA,MS_STAGEIV,202323,1607
202320,19644920331,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_California_W,USD,236286,0.0221,0.1,2.27,536.0,Google,5221,0.0,100,Google Weekly,MS_CALIFORNIA,MS_STAGEIV,202322,1634
202319,19644920331,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_California_W,USD,355995,0.0237,0.09,2.23,794.39,Google,8451,0.0,100,Google Weekly,MS_CALIFORNIA,MS_STAGEIV,202321,1661
202318,19644920331,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_California_W,USD,112829,0.0213,0.27,5.7,643.55,Google,2401,0.0,100,Google Weekly,MS_CALIFORNIA,MS_STAGEIV,202320,1834
202317,19644920331,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_California_W,USD,195355,0.0225,0.09,2.09,408.23,Google,4391,0.0,100,Google Weekly,MS_CALIFORNIA,MS_STAGEIV,202319,1640
202316,19644920331,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_California_W,USD,429540,0.0222,0.1,2.13,913.41,Google,9534,0.0,100,Google Weekly,MS_CALIFORNIA,MS_STAGEIV,202318,1727
202315,19644920331,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_California_W,USD,466666,0.0227,0.09,2.15,1001.96,Google,10573,0.0,100,Google Weekly,MS_CALIFORNIA,MS_STAGEIV,202317,1808
202314,19644920331,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_California_W,USD,429765,0.0234,0.09,2.0,858.92,Google,10057,0.0,100,Google Weekly,MS_CALIFORNIA,MS_STAGEIV,202316,1660
202313,19644920331,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_California_W,USD,176442,0.0275,0.08,2.2,387.58,Google,4849,0.0,100,Google Weekly,MS_CALIFORNIA,MS_STAGEIV,202315,1679
202312,19644920331,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_California_W,USD,144425,0.0237,0.09,2.15,310.51,Google,3430,0.0,100,Google Weekly,MS_CALIFORNIA,MS_STAGEIV,202314,1601
202311,19644920331,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_California_W,USD,356508,0.0243,0.1,2.45,873.45,Google,8650,0.0,100,Google Weekly,MS_CALIFORNIA,MS_STAGEIV,202313,1291
202310,19644920331,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_California_W,USD,304850,0.0264,0.08,2.16,659.07,Google,8033,0.0,100,Google Weekly,MS_CALIFORNIA,MS_STAGEIV,202312,1249
202309,19644920331,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_California_W,USD,226963,0.0218,0.09,1.9,430.4,Google,4949,0.0,100,Google Weekly,MS_CALIFORNIA,MS_STAGEIV,202311,1103
202308,19644920331,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_California_W,USD,268478,0.0198,0.09,1.8,483.78,Google,5306,0.0,100,Google Weekly,MS_CALIFORNIA,MS_STAGEIV,202310,779
202307,19644920331,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_California_W,USD,214495,0.0213,0.08,1.75,374.68,Google,4566,0.0,100,Google Weekly,MS_CALIFORNIA,MS_STAGEIV,202309,531
202306,19644920331,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_California_W,USD,110992,0.0138,0.27,3.73,413.51,Google,1532,0.0,100,Google Weekly,MS_CALIFORNIA,MS_STAGEIV,202308,371
202336,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,100520,0.0323,0.1,3.1,311.33,Google,3243,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202338,926
202335,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,130409,0.0276,0.09,2.58,336.09,Google,3600,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202337,946
202334,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,103231,0.0272,0.09,2.41,248.64,Google,2806,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202336,1087
202333,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,103893,0.0278,0.09,2.46,255.52,Google,2891,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202335,1096
202332,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,140726,0.0294,0.08,2.41,339.52,Google,4138,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202334,1070
202331,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,111023,0.029,0.08,2.39,265.47,Google,3219,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202333,1130
202330,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,61883,0.033,0.08,2.71,167.76,Google,2043,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202332,1194
202329,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,66452,0.0303,0.09,2.64,175.71,Google,2012,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202331,1120
202328,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,66110,0.0402,0.08,3.16,208.73,Google,2660,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202330,1098
202327,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,24784,0.0444,0.07,3.23,79.93,Google,1101,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202329,1175
202326,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,73215,0.0381,0.08,3.15,230.88,Google,2786,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202328,1066
202325,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,70885,0.034,0.09,3.03,214.88,Google,2411,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202327,1127
202324,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,70771,0.0337,0.09,3.14,222.26,Google,2388,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202326,1239
202323,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,43333,0.0552,0.08,4.61,199.62,Google,2391,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202325,1191
202322,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,49870,0.0407,0.08,3.31,165.01,Google,2031,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202324,1245
202321,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,72730,0.0332,0.09,2.84,206.59,Google,2412,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202323,1026
202320,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,99093,0.0188,0.09,1.75,173.39,Google,1867,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202322,1052
202319,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,104317,0.0191,0.09,1.81,188.45,Google,1992,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202321,935
202318,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,115445,0.0176,0.09,1.53,176.22,Google,2033,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202320,997
202317,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,128729,0.016,0.09,1.44,185.37,Google,2058,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202319,1154
202316,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,190040,0.016,0.09,1.44,273.38,Google,3039,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202318,1340
202315,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,93347,0.0169,0.1,1.7,158.22,Google,1578,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202317,1214
202314,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,151434,0.0169,0.09,1.44,218.51,Google,2557,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202316,1228
202313,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,62634,0.0179,0.08,1.35,84.51,Google,1124,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202315,1056
202312,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,62060,0.0161,0.08,1.36,84.68,Google,1002,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202314,1082
202311,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,152416,0.0162,0.09,1.41,215.35,Google,2467,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202313,960
202310,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,120944,0.0168,0.09,1.49,180.49,Google,2036,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202312,845
202309,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,80532,0.015,0.08,1.18,94.88,Google,1207,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202311,602
202308,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,64230,0.0153,0.09,1.38,88.67,Google,984,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202310,444
202307,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,97302,0.0142,0.08,1.17,114.21,Google,1377,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202309,328
202306,19652617601,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPC_Texas_M,USD,33688,0.0126,0.22,2.73,91.85,Google,424,0.0,102,Google Weekly,MS_TEXAS,MS_STAGEIV,202308,334
202333,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,35319,0.0143,0.15,2.16,76.17,Google,504,3.31,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202335,27
202332,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,36513,0.0153,0.14,2.16,78.86,Google,559,2.46,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202334,32
202331,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,43270,0.0128,0.14,1.84,79.82,Google,556,2.49,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202333,25
202330,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,41120,0.0114,0.16,1.79,73.63,Google,469,1.89,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202332,29
202329,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,44229,0.0123,0.14,1.73,76.6,Google,542,1.67,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202331,38
202328,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,51823,0.01,0.15,1.52,78.95,Google,520,2.32,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202330,19
202327,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,58798,0.009,0.17,1.56,91.96,Google,529,2.36,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202329,31
202326,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,66887,0.0076,0.17,1.28,85.71,Google,505,2.52,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202328,29
202325,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,51447,0.011,0.16,1.76,90.69,Google,566,2.33,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202327,20
202324,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,54520,0.0101,0.17,1.74,95.11,Google,553,2.64,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202326,27
202323,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,56430,0.0088,0.19,1.69,95.44,Google,494,2.81,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202325,16
202322,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,49723,0.0098,0.17,1.63,81.21,Google,487,3.01,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202324,27
202321,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,30715,0.0131,0.17,2.23,68.42,Google,403,2.53,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202323,22
202320,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,32100,0.0158,0.14,2.24,71.91,Google,508,2.57,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202322,24
202319,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,35601,0.0131,0.15,2.02,71.9,Google,465,1.71,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202321,24
202318,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,47748,0.0118,0.14,1.66,79.13,Google,562,2.14,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202320,22
202317,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,40255,0.0168,0.14,2.35,94.52,Google,676,2.42,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202319,13
202316,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,30642,0.0171,0.16,2.72,83.28,Google,523,2.87,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202318,32
202315,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,41710,0.0176,0.12,2.09,87.32,Google,736,2.08,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202317,29
202314,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,34913,0.0156,0.16,2.48,86.43,Google,545,2.11,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202316,18
202313,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,40826,0.0163,0.17,2.78,113.53,Google,665,2.47,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202315,32
202312,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,44339,0.0145,0.21,3.1,137.43,Google,645,2.99,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202314,31
202311,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,57674,0.0116,0.22,2.5,144.34,Google,667,2.67,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202313,26
202310,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,47936,0.0165,0.18,2.92,140.05,Google,792,3.11,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202312,22
202309,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,60198,0.0155,0.15,2.35,141.59,Google,932,2.72,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202311,68
202308,19729896622,Bra_US_ES_Google_Prospecting_Arnica_Convertions_CPA_Texas,USD,18748,0.0138,0.34,4.72,88.53,Google,258,4.66,105,Google Weekly,JAR_TEXAS,JAR_STAGEI,202310,29
202426,21018472946,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_CPL_ILLINOIS,USD,6161,0.03,0.15,4.36,26.85,Google,185,0.66,139,Google Weekly,JAL_ILLINOIS,JAL_STAGEIV,202428,162
202425,21018472946,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_CPL_ILLINOIS,USD,7462,0.0281,0.13,3.78,28.21,Google,210,0.78,139,Google Weekly,JAL_ILLINOIS,JAL_STAGEIV,202427,185
202424,21018472946,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_CPL_ILLINOIS,USD,8066,0.0284,0.13,3.58,28.89,Google,229,0.63,139,Google Weekly,JAL_ILLINOIS,JAL_STAGEIV,202426,153
202423,21018472946,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_CPL_ILLINOIS,USD,7483,0.029,0.14,3.92,29.32,Google,217,0.48,139,Google Weekly,JAL_ILLINOIS,JAL_STAGEIV,202425,132
202422,21018472946,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_CPL_ILLINOIS,USD,9412,0.0226,0.13,2.83,26.65,Google,213,0.65,139,Google Weekly,JAL_ILLINOIS,JAL_STAGEIV,202424,180
202421,21018472946,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_CPL_ILLINOIS,USD,8947,0.0254,0.12,3.11,27.84,Google,227,0.51,139,Google Weekly,JAL_ILLINOIS,JAL_STAGEIV,202423,176
202420,21018472946,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_CPL_ILLINOIS,USD,9091,0.0233,0.13,3.1,28.18,Google,212,1.04,139,Google Weekly,JAL_ILLINOIS,JAL_STAGEIV,202422,142
202419,21018472946,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_CPL_ILLINOIS,USD,10777,0.0261,0.1,2.67,28.81,Google,281,0.72,139,Google Weekly,JAL_ILLINOIS,JAL_STAGEIV,202421,174
202418,21018472946,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_CPL_ILLINOIS,USD,9500,0.0286,0.1,2.87,27.25,Google,272,0.59,139,Google Weekly,JAL_ILLINOIS,JAL_STAGEIV,202420,171
202417,21018472946,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_CPL_ILLINOIS,USD,8505,0.0215,0.15,3.21,27.28,Google,183,0.63,139,Google Weekly,JAL_ILLINOIS,JAL_STAGEIV,202419,140
202416,21018472946,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_CPL_ILLINOIS,USD,10475,0.0216,0.13,2.75,28.76,Google,226,0.51,139,Google Weekly,JAL_ILLINOIS,JAL_STAGEIV,202418,169
202415,21018472946,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_CPL_ILLINOIS,USD,10361,0.0266,0.1,2.76,28.63,Google,276,0.65,139,Google Weekly,JAL_ILLINOIS,JAL_STAGEIV,202417,160
202414,21018472946,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_CPL_ILLINOIS,USD,11015,0.0271,0.1,2.75,30.33,Google,299,0.66,139,Google Weekly,JAL_ILLINOIS,JAL_STAGEIV,202416,173
202413,21018472946,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_CPL_ILLINOIS,USD,8974,0.0264,0.11,2.93,26.33,Google,237,0.73,139,Google Weekly,JAL_ILLINOIS,JAL_STAGEIV,202415,170
202412,21018472946,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_CPL_ILLINOIS,USD,9603,0.0293,0.11,3.13,30.04,Google,281,0.83,139,Google Weekly,JAL_ILLINOIS,JAL_STAGEIV,202414,147
202411,21018472946,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_CPL_ILLINOIS,USD,10782,0.0225,0.11,2.56,27.59,Google,243,0.85,139,Google Weekly,JAL_ILLINOIS,JAL_STAGEIV,202413,170
202410,21018472946,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_CPL_ILLINOIS,USD,8528,0.0251,0.2,5.07,43.2,Google,214,2.4,139,Google Weekly,JAL_ILLINOIS,JAL_STAGEIV,202412,138
202409,21018472946,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_CPL_ILLINOIS,USD,14423,0.0205,0.18,3.74,54.0,Google,296,0.9,139,Google Weekly,JAL_ILLINOIS,JAL_STAGEIV,202411,173
202408,21018472946,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_CPL_ILLINOIS,USD,20882,0.015,0.21,3.19,66.58,Google,313,1.26,139,Google Weekly,JAL_ILLINOIS,JAL_STAGEIV,202410,163
202407,21018472946,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_CPL_ILLINOIS,USD,17238,0.0072,0.44,3.15,54.23,Google,124,27.12,139,Google Weekly,JAL_ILLINOIS,JAL_STAGEIV,202409,165
202244,17487186914,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_WISIL_UP2,USD,600,0.025,0.12,3.07,1.84,Google,15,0.0,64,Google Weekly,MS_WISIL>2,MS_STAGEII,202246,105
202243,17487186914,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_WISIL_UP2,USD,4634,0.0209,0.13,2.76,12.78,Google,97,8.25,64,Google Weekly,MS_WISIL>2,MS_STAGEII,202245,135
202242,17487186914,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_WISIL_UP2,USD,6577,0.012,0.18,2.12,13.97,Google,79,2.33,64,Google Weekly,MS_WISIL>2,MS_STAGEII,202244,153
202241,17487186914,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_WISIL_UP2,USD,9434,0.009,0.16,1.42,13.36,Google,85,7.95,64,Google Weekly,MS_WISIL>2,MS_STAGEII,202243,174
202240,17487186914,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_WISIL_UP2,USD,7590,0.0169,0.15,2.52,19.15,Google,128,5.11,64,Google Weekly,MS_WISIL>2,MS_STAGEII,202242,169
202239,17487186914,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_WISIL_UP2,USD,2577,0.0198,0.16,3.14,8.08,Google,51,11.07,64,Google Weekly,MS_WISIL>2,MS_STAGEII,202241,175
202238,17487186914,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_WISIL_UP2,USD,5991,0.0199,0.12,2.48,14.84,Google,119,2.97,64,Google Weekly,MS_WISIL>2,MS_STAGEII,202240,177
202237,17487186914,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_WISIL_UP2,USD,6867,0.0186,0.11,2.01,13.82,Google,128,3.46,64,Google Weekly,MS_WISIL>2,MS_STAGEII,202239,176
202236,17487186914,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_WISIL_UP2,USD,7469,0.0187,0.14,2.6,19.41,Google,140,3.88,64,Google Weekly,MS_WISIL>2,MS_STAGEII,202238,164
202235,17487186914,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_WISIL_UP2,USD,3884,0.0165,0.14,2.27,8.8,Google,64,2.93,64,Google Weekly,MS_WISIL>2,MS_STAGEII,202237,136
202234,17487186914,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_WISIL_UP2,USD,8806,0.0115,0.15,1.69,14.89,Google,101,11.03,64,Google Weekly,MS_WISIL>2,MS_STAGEII,202236,179
202233,17487186914,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_WISIL_UP2,USD,9201,0.0114,0.14,1.54,14.21,Google,105,2.84,64,Google Weekly,MS_WISIL>2,MS_STAGEII,202235,174
202232,17487186914,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_WISIL_UP2,USD,8714,0.0131,0.13,1.65,14.41,Google,114,2.42,64,Google Weekly,MS_WISIL>2,MS_STAGEII,202234,174
202231,17487186914,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_WISIL_UP2,USD,8288,0.0162,0.14,2.31,19.14,Google,134,9.57,64,Google Weekly,MS_WISIL>2,MS_STAGEII,202233,249
202230,17487186914,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_WISIL_UP2,USD,18909,0.0141,0.13,1.8,34.08,Google,266,3.78,64,Google Weekly,MS_WISIL>2,MS_STAGEII,202232,214
202229,17487186914,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_WISIL_UP2,USD,16617,0.0182,0.14,2.55,42.39,Google,302,3.06,64,Google Weekly,MS_WISIL>2,MS_STAGEII,202231,210
202228,17487186914,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_WISIL_UP2,USD,11918,0.0173,0.13,2.19,26.16,Google,206,2.12,64,Google Weekly,MS_WISIL>2,MS_STAGEII,202230,212
202227,17487186914,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_WISIL_UP2,USD,26145,0.012,0.15,1.81,47.26,Google,314,3.89,64,Google Weekly,MS_WISIL>2,MS_STAGEII,202229,184
202226,17487186914,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_WISIL_UP2,USD,8396,0.0195,0.12,2.35,19.72,Google,164,3.01,64,Google Weekly,MS_WISIL>2,MS_STAGEII,202228,187
202225,17487186914,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_WISIL_UP2,USD,12185,0.0186,0.16,3.02,36.79,Google,227,3.34,64,Google Weekly,MS_WISIL>2,MS_STAGEII,202227,222
202224,17487186914,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_WISIL_UP2,USD,5290,0.0161,0.33,5.31,28.06,Google,85,7.02,64,Google Weekly,MS_WISIL>2,MS_STAGEII,202226,249
202245,18400446641,Perf_US_ES_Google_Prospecting_Colageina_CPL_Texas,USD,128779,0.0176,0.2,3.45,443.91,Google,2267,2.29,81,Google Weekly,COL_TEXAS,COL_STAGEI,202247,469
202244,18400446641,Perf_US_ES_Google_Prospecting_Colageina_CPL_Texas,USD,164999,0.0166,0.16,2.73,449.94,Google,2739,2.39,81,Google Weekly,COL_TEXAS,COL_STAGEI,202246,509
202243,18400446641,Perf_US_ES_Google_Prospecting_Colageina_CPL_Texas,USD,259595,0.0201,0.07,1.34,348.84,Google,5213,1.13,81,Google Weekly,COL_TEXAS,COL_STAGEI,202245,253
202242,18400446641,Perf_US_ES_Google_Prospecting_Colageina_CPL_Texas,USD,592483,0.0209,0.02,0.51,302.76,Google,12406,0.47,81,Google Weekly,COL_TEXAS,COL_STAGEI,202244,223
202241,18400446641,Perf_US_ES_Google_Prospecting_Colageina_CPL_Texas,USD,592114,0.0217,0.02,0.51,302.17,Google,12854,0.44,81,Google Weekly,COL_TEXAS,COL_STAGEI,202243,402
