store_group_id,ISOweek,sales,name,campaign,tabla_medio,yearweek,cost_campaign
109,202350,46,JAL_CALIFORNIA2,JAL_STAGEIII,,,
70,202350,1157,JAL_CALI>1,JAL_STAGEII,,,
143,202350,784,JAL_AWARENESS,JAL_STAGEIV,,,
118,202350,815,JAL_ALLTHEREST,JAL_STAGEIII,,,
73,202350,317,JAL_FLORIDA,JAL_STAGEII,,,
96,202350,1002,JAL_CALIFORNIA,JAL_STAGEIII,,,
77,202350,67,JAL_CENTER>0350,JAL_STAGEII,,,
141,202350,483,JAL_NAC,JAL_STAGEIV,,,
98,202350,546,JAL_WEST,JAL_STAGEIII,,,
76,202350,684,JAL_WEST>0350,JAL_STAGEII,,,
71,202350,92,JAL_TEXAS<=1,JAL_STAGEII,,,
78,202350,212,JAL_EAST>0350,JAL_STAGEII,,,
137,202350,730,JAL_TEXAS,JAL_STAGEIV,,,
97,202350,727,JAL_TEXAS,JAL_STAGEIII,,,
72,202350,794,JAL_TEXAS>1,JAL_STAGEII,,,
136,202351,1102,JAL_CALIFORNIA,JAL_STAGEIV,,,
109,202351,54,JAL_CALIFORNIA2,JAL_STAGEIII,,,
70,202351,1188,JAL_CALI>1,JAL_STAGEII,,,
143,202351,796,JAL_AWARENESS,JAL_STAGEIV,,,
118,202351,821,JAL_ALLTHEREST,JAL_STAGEIII,,,
73,202351,297,JAL_FLORIDA,JAL_STAGEII,,,
96,202351,1024,JAL_CALIFORNIA,JAL_STAGEIII,,,
77,202351,82,JAL_CENTER>0350,JAL_STAGEII,,,
141,202351,490,JAL_NAC,JAL_STAGEIV,,,
98,202351,536,JAL_WEST,JAL_STAGEIII,,,
76,202351,687,JAL_WEST>0350,JAL_STAGEII,,,
71,202351,91,JAL_TEXAS<=1,JAL_STAGEII,,,
78,202351,136,JAL_EAST>0350,JAL_STAGEII,,,
137,202351,798,JAL_TEXAS,JAL_STAGEIV,,,
97,202351,783,JAL_TEXAS,JAL_STAGEIII,,,
72,202351,856,JAL_TEXAS>1,JAL_STAGEII,,,
136,202352,853,JAL_CALIFORNIA,JAL_STAGEIV,,,
109,202352,30,JAL_CALIFORNIA2,JAL_STAGEIII,,,
70,202352,921,JAL_CALI>1,JAL_STAGEII,,,
143,202352,692,JAL_AWARENESS,JAL_STAGEIV,,,
118,202352,705,JAL_ALLTHEREST,JAL_STAGEIII,,,
73,202352,262,JAL_FLORIDA,JAL_STAGEII,,,
96,202352,814,JAL_CALIFORNIA,JAL_STAGEIII,,,
77,202352,74,JAL_CENTER>0350,JAL_STAGEII,,,
141,202352,443,JAL_NAC,JAL_STAGEIV,,,
98,202352,470,JAL_WEST,JAL_STAGEIII,,,
76,202352,601,JAL_WEST>0350,JAL_STAGEII,,,
71,202352,86,JAL_TEXAS<=1,JAL_STAGEII,,,
78,202352,157,JAL_EAST>0350,JAL_STAGEII,,,
137,202352,681,JAL_TEXAS,JAL_STAGEIV,,,
97,202352,672,JAL_TEXAS,JAL_STAGEIII,,,
72,202352,708,JAL_TEXAS>1,JAL_STAGEII,,,
136,202401,960,JAL_CALIFORNIA,JAL_STAGEIV,,,
109,202401,38,JAL_CALIFORNIA2,JAL_STAGEIII,,,
70,202401,1042,JAL_CALI>1,JAL_STAGEII,,,
143,202401,795,JAL_AWARENESS,JAL_STAGEIV,,,
118,202401,849,JAL_ALLTHEREST,JAL_STAGEIII,,,
73,202401,299,JAL_FLORIDA,JAL_STAGEII,,,
96,202401,906,JAL_CALIFORNIA,JAL_STAGEIII,,,
77,202401,84,JAL_CENTER>0350,JAL_STAGEII,,,
141,202401,440,JAL_NAC,JAL_STAGEIV,,,
98,202401,468,JAL_WEST,JAL_STAGEIII,,,
76,202401,623,JAL_WEST>0350,JAL_STAGEII,,,
71,202401,123,JAL_TEXAS<=1,JAL_STAGEII,,,
78,202401,174,JAL_EAST>0350,JAL_STAGEII,,,
137,202401,698,JAL_TEXAS,JAL_STAGEIV,,,
97,202401,701,JAL_TEXAS,JAL_STAGEIII,,,
72,202401,728,JAL_TEXAS>1,JAL_STAGEII,,,
136,202402,1203,JAL_CALIFORNIA,JAL_STAGEIV,,,
109,202402,55,JAL_CALIFORNIA2,JAL_STAGEIII,,,
70,202402,1299,JAL_CALI>1,JAL_STAGEII,,,
143,202402,916,JAL_AWARENESS,JAL_STAGEIV,,,
118,202402,923,JAL_ALLTHEREST,JAL_STAGEIII,,,
73,202402,338,JAL_FLORIDA,JAL_STAGEII,,,
96,202402,1143,JAL_CALIFORNIA,JAL_STAGEIII,,,
77,202402,113,JAL_CENTER>0350,JAL_STAGEII,,,
141,202402,482,JAL_NAC,JAL_STAGEIV,,,
98,202402,501,JAL_WEST,JAL_STAGEIII,,,
76,202402,676,JAL_WEST>0350,JAL_STAGEII,,,
71,202402,112,JAL_TEXAS<=1,JAL_STAGEII,,,
78,202402,209,JAL_EAST>0350,JAL_STAGEII,,,
137,202402,865,JAL_TEXAS,JAL_STAGEIV,,,
97,202402,849,JAL_TEXAS,JAL_STAGEIII,,,
72,202402,920,JAL_TEXAS>1,JAL_STAGEII,,,
136,202403,1078,JAL_CALIFORNIA,JAL_STAGEIV,,,
109,202403,36,JAL_CALIFORNIA2,JAL_STAGEIII,,,
70,202403,1181,JAL_CALI>1,JAL_STAGEII,,,
143,202403,844,JAL_AWARENESS,JAL_STAGEIV,,,
118,202403,862,JAL_ALLTHEREST,JAL_STAGEIII,,,
73,202403,291,JAL_FLORIDA,JAL_STAGEII,,,
96,202403,1028,JAL_CALIFORNIA,JAL_STAGEIII,,,
77,202403,100,JAL_CENTER>0350,JAL_STAGEII,,,
141,202403,548,JAL_NAC,JAL_STAGEIV,,,
98,202403,583,JAL_WEST,JAL_STAGEIII,,,
76,202403,760,JAL_WEST>0350,JAL_STAGEII,,,
71,202403,98,JAL_TEXAS<=1,JAL_STAGEII,,,
78,202403,248,JAL_EAST>0350,JAL_STAGEII,,,
137,202403,777,JAL_TEXAS,JAL_STAGEIV,,,
97,202403,760,JAL_TEXAS,JAL_STAGEIII,,,
72,202403,829,JAL_TEXAS>1,JAL_STAGEII,,,
136,202404,1111,JAL_CALIFORNIA,JAL_STAGEIV,,,
109,202404,55,JAL_CALIFORNIA2,JAL_STAGEIII,,,
70,202404,1224,JAL_CALI>1,JAL_STAGEII,,,
136,202405,1227,JAL_CALIFORNIA,JAL_STAGEIV,,,
109,202405,42,JAL_CALIFORNIA2,JAL_STAGEIII,,,
70,202405,1306,JAL_CALI>1,JAL_STAGEII,,,
136,202406,1278,JAL_CALIFORNIA,JAL_STAGEIV,,,
109,202406,50,JAL_CALIFORNIA2,JAL_STAGEIII,,,
70,202406,1378,JAL_CALI>1,JAL_STAGEII,,,
136,202407,1286,JAL_CALIFORNIA,JAL_STAGEIV,,,
109,202407,37,JAL_CALIFORNIA2,JAL_STAGEIII,,,
70,202407,1392,JAL_CALI>1,JAL_STAGEII,,,
136,202408,1222,JAL_CALIFORNIA,JAL_STAGEIV,,,
109,202408,43,JAL_CALIFORNIA2,JAL_STAGEIII,,,
70,202408,1309,JAL_CALI>1,JAL_STAGEII,,,
143,202404,1117,JAL_AWARENESS,JAL_STAGEIV,,,
118,202404,1161,JAL_ALLTHEREST,JAL_STAGEIII,,,
73,202404,332,JAL_FLORIDA,JAL_STAGEII,,,
96,202404,1025,JAL_CALIFORNIA,JAL_STAGEIII,,,
77,202404,120,JAL_CENTER>0350,JAL_STAGEII,,,
141,202404,457,JAL_NAC,JAL_STAGEIV,,,
98,202404,506,JAL_WEST,JAL_STAGEIII,,,
76,202404,721,JAL_WEST>0350,JAL_STAGEII,,,
71,202404,121,JAL_TEXAS<=1,JAL_STAGEII,,,
78,202404,199,JAL_EAST>0350,JAL_STAGEII,,,
143,202405,924,JAL_AWARENESS,JAL_STAGEIV,,,
118,202405,985,JAL_ALLTHEREST,JAL_STAGEIII,,,
73,202405,350,JAL_FLORIDA,JAL_STAGEII,,,
96,202405,1162,JAL_CALIFORNIA,JAL_STAGEIII,,,
77,202405,91,JAL_CENTER>0350,JAL_STAGEII,,,
141,202405,565,JAL_NAC,JAL_STAGEIV,,,
98,202405,616,JAL_WEST,JAL_STAGEIII,,,
76,202405,798,JAL_WEST>0350,JAL_STAGEII,,,
71,202405,97,JAL_TEXAS<=1,JAL_STAGEII,,,
78,202405,198,JAL_EAST>0350,JAL_STAGEII,,,
143,202406,1023,JAL_AWARENESS,JAL_STAGEIV,,,
118,202406,1056,JAL_ALLTHEREST,JAL_STAGEIII,,,
73,202406,373,JAL_FLORIDA,JAL_STAGEII,,,
96,202406,1190,JAL_CALIFORNIA,JAL_STAGEIII,Facebook Weekly,202304,292.83
96,202406,1190,JAL_CALIFORNIA,JAL_STAGEIII,Google Weekly,202304,317.11
77,202406,92,JAL_CENTER>0350,JAL_STAGEII,,,
141,202406,596,JAL_NAC,JAL_STAGEIV,,,
98,202406,630,JAL_WEST,JAL_STAGEIII,Facebook Weekly,202304,101.32
98,202406,630,JAL_WEST,JAL_STAGEIII,Google Weekly,202304,112.93
76,202406,860,JAL_WEST>0350,JAL_STAGEII,,,
71,202406,112,JAL_TEXAS<=1,JAL_STAGEII,,,
78,202406,227,JAL_EAST>0350,JAL_STAGEII,,,
143,202407,956,JAL_AWARENESS,JAL_STAGEIV,,,
118,202407,1005,JAL_ALLTHEREST,JAL_STAGEIII,,,
73,202407,359,JAL_FLORIDA,JAL_STAGEII,,,
96,202407,1213,JAL_CALIFORNIA,JAL_STAGEIII,Facebook Weekly,202305,311.18
96,202407,1213,JAL_CALIFORNIA,JAL_STAGEIII,Google Weekly,202305,309.26
77,202407,109,JAL_CENTER>0350,JAL_STAGEII,,,
141,202407,556,JAL_NAC,JAL_STAGEIV,,,
98,202407,585,JAL_WEST,JAL_STAGEIII,Facebook Weekly,202305,121.3
98,202407,585,JAL_WEST,JAL_STAGEIII,Google Weekly,202305,129.92
76,202407,789,JAL_WEST>0350,JAL_STAGEII,,,
71,202407,98,JAL_TEXAS<=1,JAL_STAGEII,,,
78,202407,224,JAL_EAST>0350,JAL_STAGEII,,,
143,202408,985,JAL_AWARENESS,JAL_STAGEIV,,,
118,202408,1053,JAL_ALLTHEREST,JAL_STAGEIII,,,
73,202408,356,JAL_FLORIDA,JAL_STAGEII,,,
96,202408,1160,JAL_CALIFORNIA,JAL_STAGEIII,Facebook Weekly,202306,265.87
96,202408,1160,JAL_CALIFORNIA,JAL_STAGEIII,Google Weekly,202306,269.87
77,202408,98,JAL_CENTER>0350,JAL_STAGEII,,,
141,202408,675,JAL_NAC,JAL_STAGEIV,,,
98,202408,712,JAL_WEST,JAL_STAGEIII,Facebook Weekly,202306,119.21999999999998
98,202408,712,JAL_WEST,JAL_STAGEIII,Google Weekly,202306,136.52
76,202408,936,JAL_WEST>0350,JAL_STAGEII,,,
71,202408,112,JAL_TEXAS<=1,JAL_STAGEII,,,
78,202408,223,JAL_EAST>0350,JAL_STAGEII,,,
74,202404,213,JAL_WINIL,JAL_STAGEII,,,
137,202404,791,JAL_TEXAS,JAL_STAGEIV,,,
97,202404,795,JAL_TEXAS,JAL_STAGEIII,,,
72,202404,885,JAL_TEXAS>1,JAL_STAGEII,,,
79,202404,69,JAL_AWARENESS,JAL_STAGEII,,,
137,202405,845,JAL_TEXAS,JAL_STAGEIV,,,
97,202405,829,JAL_TEXAS,JAL_STAGEIII,,,
72,202405,913,JAL_TEXAS>1,JAL_STAGEII,,,
74,202405,184,JAL_WINIL,JAL_STAGEII,,,
137,202406,938,JAL_TEXAS,JAL_STAGEIV,,,
97,202406,923,JAL_TEXAS,JAL_STAGEIII,Facebook Weekly,202304,253.82000000000002
97,202406,923,JAL_TEXAS,JAL_STAGEIII,Google Weekly,202304,283.08
72,202406,981,JAL_TEXAS>1,JAL_STAGEII,,,
74,202406,215,JAL_WINIL,JAL_STAGEII,,,
137,202407,763,JAL_TEXAS,JAL_STAGEIV,,,
97,202407,759,JAL_TEXAS,JAL_STAGEIII,Facebook Weekly,202305,288.76
97,202407,759,JAL_TEXAS,JAL_STAGEIII,Google Weekly,202305,291.45
72,202407,797,JAL_TEXAS>1,JAL_STAGEII,,,
74,202407,190,JAL_WINIL,JAL_STAGEII,,,
137,202408,889,JAL_TEXAS,JAL_STAGEIV,,,
97,202408,875,JAL_TEXAS,JAL_STAGEIII,Facebook Weekly,202306,265.63
97,202408,875,JAL_TEXAS,JAL_STAGEIII,Google Weekly,202306,287.59
72,202408,947,JAL_TEXAS>1,JAL_STAGEII,,,
74,202408,239,JAL_WINIL,JAL_STAGEII,,,
136,202409,1260,JAL_CALIFORNIA,JAL_STAGEIV,Facebook Weekly,202407,373.42
136,202409,1260,JAL_CALIFORNIA,JAL_STAGEIV,Google Weekly,202407,516.61
109,202409,52,JAL_CALIFORNIA2,JAL_STAGEIII,,,
70,202409,1354,JAL_CALI>1,JAL_STAGEII,,,
136,202410,1316,JAL_CALIFORNIA,JAL_STAGEIV,Facebook Weekly,202408,450.74
136,202410,1316,JAL_CALIFORNIA,JAL_STAGEIV,Google Weekly,202408,426.85999999999996
136,202410,1316,JAL_CALIFORNIA,JAL_STAGEIV,Google Weekly,202408,40.7
109,202410,60,JAL_CALIFORNIA2,JAL_STAGEIII,,,
70,202410,1417,JAL_CALI>1,JAL_STAGEII,,,
143,202409,987,JAL_AWARENESS,JAL_STAGEIV,,,
118,202409,1100,JAL_ALLTHEREST,JAL_STAGEIII,,,
73,202409,396,JAL_FLORIDA,JAL_STAGEII,,,
96,202409,1188,JAL_CALIFORNIA,JAL_STAGEIII,Facebook Weekly,202307,266.76
96,202409,1188,JAL_CALIFORNIA,JAL_STAGEIII,Google Weekly,202307,274.56
77,202409,97,JAL_CENTER>0350,JAL_STAGEII,,,
141,202409,601,JAL_NAC,JAL_STAGEIV,Facebook Weekly,202407,179.61
141,202409,601,JAL_NAC,JAL_STAGEIV,Google Weekly,202407,176.72
98,202409,607,JAL_WEST,JAL_STAGEIII,Facebook Weekly,202307,118.96
98,202409,607,JAL_WEST,JAL_STAGEIII,Google Weekly,202307,136.45
76,202409,842,JAL_WEST>0350,JAL_STAGEII,,,
71,202409,118,JAL_TEXAS<=1,JAL_STAGEII,,,
78,202409,224,JAL_EAST>0350,JAL_STAGEII,,,
143,202410,1073,JAL_AWARENESS,JAL_STAGEIV,,,
118,202410,1087,JAL_ALLTHEREST,JAL_STAGEIII,,,
73,202410,410,JAL_FLORIDA,JAL_STAGEII,,,
96,202410,1242,JAL_CALIFORNIA,JAL_STAGEIII,Facebook Weekly,202308,265.26
96,202410,1242,JAL_CALIFORNIA,JAL_STAGEIII,Google Weekly,202308,278.47
77,202410,113,JAL_CENTER>0350,JAL_STAGEII,,,
141,202410,529,JAL_NAC,JAL_STAGEIV,Facebook Weekly,202408,209.73
141,202410,529,JAL_NAC,JAL_STAGEIV,Google Weekly,202408,232.96
98,202410,572,JAL_WEST,JAL_STAGEIII,Facebook Weekly,202308,119.16000000000001
98,202410,572,JAL_WEST,JAL_STAGEIII,Google Weekly,202308,135.7
76,202410,817,JAL_WEST>0350,JAL_STAGEII,,,
71,202410,111,JAL_TEXAS<=1,JAL_STAGEII,,,
78,202410,214,JAL_EAST>0350,JAL_STAGEII,,,
137,202409,961,JAL_TEXAS,JAL_STAGEIV,Facebook Weekly,202407,307.16
137,202409,961,JAL_TEXAS,JAL_STAGEIV,Google Weekly,202407,296.14
97,202409,940,JAL_TEXAS,JAL_STAGEIII,Facebook Weekly,202307,266.92
97,202409,940,JAL_TEXAS,JAL_STAGEIII,Google Weekly,202307,264.7
72,202409,982,JAL_TEXAS>1,JAL_STAGEII,,,
74,202409,215,JAL_WINIL,JAL_STAGEII,,,
137,202410,892,JAL_TEXAS,JAL_STAGEIV,Facebook Weekly,202408,337.23
137,202410,892,JAL_TEXAS,JAL_STAGEIV,Google Weekly,202408,391.39000000000004
137,202410,892,JAL_TEXAS,JAL_STAGEIV,Google Weekly,202408,40.94
97,202410,884,JAL_TEXAS,JAL_STAGEIII,Facebook Weekly,202308,265.13
97,202410,884,JAL_TEXAS,JAL_STAGEIII,Google Weekly,202308,269.23
72,202410,967,JAL_TEXAS>1,JAL_STAGEII,,,
74,202410,187,JAL_WINIL,JAL_STAGEII,,,
136,202411,1332,JAL_CALIFORNIA,JAL_STAGEIV,Facebook Weekly,202409,490.09
136,202411,1332,JAL_CALIFORNIA,JAL_STAGEIV,Google Weekly,202409,488.62999999999994
136,202411,1332,JAL_CALIFORNIA,JAL_STAGEIV,Google Weekly,202409,69.59
109,202411,41,JAL_CALIFORNIA2,JAL_STAGEIII,,,
70,202411,1433,JAL_CALI>1,JAL_STAGEII,,,
143,202411,1083,JAL_AWARENESS,JAL_STAGEIV,,,
118,202411,1125,JAL_ALLTHEREST,JAL_STAGEIII,,,
73,202411,358,JAL_FLORIDA,JAL_STAGEII,,,
96,202411,1268,JAL_CALIFORNIA,JAL_STAGEIII,Facebook Weekly,202309,250.55000000000004
96,202411,1268,JAL_CALIFORNIA,JAL_STAGEIII,Google Weekly,202309,268.56
77,202411,128,JAL_CENTER>0350,JAL_STAGEII,,,
141,202411,577,JAL_NAC,JAL_STAGEIV,Facebook Weekly,202409,209.53
141,202411,577,JAL_NAC,JAL_STAGEIV,Google Weekly,202409,192.28
98,202411,613,JAL_WEST,JAL_STAGEIII,Facebook Weekly,202309,103.77
98,202411,613,JAL_WEST,JAL_STAGEIII,Google Weekly,202309,107.91000000000001
76,202411,867,JAL_WEST>0350,JAL_STAGEII,,,
71,202411,112,JAL_TEXAS<=1,JAL_STAGEII,,,
78,202411,228,JAL_EAST>0350,JAL_STAGEII,,,
137,202411,886,JAL_TEXAS,JAL_STAGEIV,Facebook Weekly,202409,349.6000000000001
137,202411,886,JAL_TEXAS,JAL_STAGEIV,Google Weekly,202409,325.03
137,202411,886,JAL_TEXAS,JAL_STAGEIV,Google Weekly,202409,69.8
97,202411,875,JAL_TEXAS,JAL_STAGEIII,Facebook Weekly,202309,272.84
97,202411,875,JAL_TEXAS,JAL_STAGEIII,Google Weekly,202309,249.56000000000003
72,202411,938,JAL_TEXAS>1,JAL_STAGEII,,,
74,202411,213,JAL_WINIL,JAL_STAGEII,,,
143,202412,986,JAL_AWARENESS,JAL_STAGEIV,,,
118,202412,1061,JAL_ALLTHEREST,JAL_STAGEIII,,,
76,202412,804,JAL_WEST>0350,JAL_STAGEII,,,
136,202412,1292,JAL_CALIFORNIA,JAL_STAGEIV,Facebook Weekly,202410,393.12000000000006
136,202412,1292,JAL_CALIFORNIA,JAL_STAGEIV,Google Weekly,202410,266.74
136,202412,1292,JAL_CALIFORNIA,JAL_STAGEIV,Google Weekly,202410,156.12
109,202412,61,JAL_CALIFORNIA2,JAL_STAGEIII,,,
70,202412,1408,JAL_CALI>1,JAL_STAGEII,,,
73,202412,366,JAL_FLORIDA,JAL_STAGEII,,,
96,202412,1220,JAL_CALIFORNIA,JAL_STAGEIII,Facebook Weekly,202310,246.05000000000004
96,202412,1220,JAL_CALIFORNIA,JAL_STAGEIII,Google Weekly,202310,282.04
77,202412,91,JAL_CENTER>0350,JAL_STAGEII,,,
141,202412,539,JAL_NAC,JAL_STAGEIV,Facebook Weekly,202410,172.54
141,202412,539,JAL_NAC,JAL_STAGEIV,Google Weekly,202410,169.88
98,202412,578,JAL_WEST,JAL_STAGEIII,Facebook Weekly,202310,97.96999999999998
98,202412,578,JAL_WEST,JAL_STAGEIII,Google Weekly,202310,98.25
71,202412,108,JAL_TEXAS<=1,JAL_STAGEII,,,
78,202412,226,JAL_EAST>0350,JAL_STAGEII,,,
137,202412,837,JAL_TEXAS,JAL_STAGEIV,Facebook Weekly,202410,271.81
137,202412,837,JAL_TEXAS,JAL_STAGEIV,Google Weekly,202410,185.47
137,202412,837,JAL_TEXAS,JAL_STAGEIV,Google Weekly,202410,117.36
97,202412,818,JAL_TEXAS,JAL_STAGEIII,Facebook Weekly,202310,280.2
97,202412,818,JAL_TEXAS,JAL_STAGEIII,Google Weekly,202310,241.16
72,202412,883,JAL_TEXAS>1,JAL_STAGEII,,,
79,202412,51,JAL_AWARENESS,JAL_STAGEII,,,
74,202412,176,JAL_WINIL,JAL_STAGEII,,,
143,202413,958,JAL_AWARENESS,JAL_STAGEIV,,,
118,202413,1052,JAL_ALLTHEREST,JAL_STAGEIII,,,
76,202413,879,JAL_WEST>0350,JAL_STAGEII,,,
136,202413,1400,JAL_CALIFORNIA,JAL_STAGEIV,Facebook Weekly,202411,327.62
136,202413,1400,JAL_CALIFORNIA,JAL_STAGEIV,Google Weekly,202411,103.44
136,202413,1400,JAL_CALIFORNIA,JAL_STAGEIV,Google Weekly,202411,218.12
109,202413,65,JAL_CALIFORNIA2,JAL_STAGEIII,,,
70,202413,1512,JAL_CALI>1,JAL_STAGEII,,,
73,202413,349,JAL_FLORIDA,JAL_STAGEII,,,
96,202413,1329,JAL_CALIFORNIA,JAL_STAGEIII,Facebook Weekly,202311,243.13
96,202413,1329,JAL_CALIFORNIA,JAL_STAGEIII,Google Weekly,202311,286.51
77,202413,107,JAL_CENTER>0350,JAL_STAGEII,,,
141,202413,580,JAL_NAC,JAL_STAGEIV,Facebook Weekly,202411,146.75
141,202413,580,JAL_NAC,JAL_STAGEIV,Google Weekly,202411,138.34
98,202413,636,JAL_WEST,JAL_STAGEIII,Facebook Weekly,202311,97.61
98,202413,636,JAL_WEST,JAL_STAGEIII,Google Weekly,202311,96.66000000000001
71,202413,81,JAL_TEXAS<=1,JAL_STAGEII,,,
78,202413,204,JAL_EAST>0350,JAL_STAGEII,,,
137,202413,800,JAL_TEXAS,JAL_STAGEIV,Facebook Weekly,202411,250.57000000000002
137,202413,800,JAL_TEXAS,JAL_STAGEIV,Google Weekly,202411,73.88
137,202413,800,JAL_TEXAS,JAL_STAGEIV,Google Weekly,202411,151.57
97,202413,801,JAL_TEXAS,JAL_STAGEIII,Facebook Weekly,202311,277.96
97,202413,801,JAL_TEXAS,JAL_STAGEIII,Google Weekly,202311,250.16
72,202413,857,JAL_TEXAS>1,JAL_STAGEII,,,
79,202413,49,JAL_AWARENESS,JAL_STAGEII,,,
74,202413,225,JAL_WINIL,JAL_STAGEII,,,
104,202247,27,JAR_CALIFORNIA,JAR_STAGEI,,,
104,202248,40,JAR_CALIFORNIA,JAR_STAGEI,,,
106,202248,37,JAR_PRICO,JAR_STAGEI,,,
104,202249,47,JAR_CALIFORNIA,JAR_STAGEI,,,
106,202250,44,JAR_PRICO,JAR_STAGEI,,,
104,202301,49,JAR_CALIFORNIA,JAR_STAGEI,,,
106,202302,75,JAR_PRICO,JAR_STAGEI,,,
104,202304,68,JAR_CALIFORNIA,JAR_STAGEI,,,
105,202304,30,JAR_TEXAS,JAR_STAGEI,,,
106,202304,88,JAR_PRICO,JAR_STAGEI,,,
104,202307,37,JAR_CALIFORNIA,JAR_STAGEI,,,
106,202307,64,JAR_PRICO,JAR_STAGEI,,,
105,202307,16,JAR_TEXAS,JAR_STAGEI,,,
106,202308,60,JAR_PRICO,JAR_STAGEI,,,
104,202308,45,JAR_CALIFORNIA,JAR_STAGEI,,,
105,202308,29,JAR_TEXAS,JAR_STAGEI,,,
106,202309,118,JAR_PRICO,JAR_STAGEI,,,
104,202309,49,JAR_CALIFORNIA,JAR_STAGEI,,,
105,202309,28,JAR_TEXAS,JAR_STAGEI,,,
106,202310,126,JAR_PRICO,JAR_STAGEI,Google Weekly,202308,68.17
104,202310,43,JAR_CALIFORNIA,JAR_STAGEI,Google Weekly,202308,84.12
105,202310,29,JAR_TEXAS,JAR_STAGEI,Google Weekly,202308,88.53
106,202312,116,JAR_PRICO,JAR_STAGEI,Facebook Weekly,202310,80.01
106,202312,116,JAR_PRICO,JAR_STAGEI,Google Weekly,202310,140.73
104,202312,41,JAR_CALIFORNIA,JAR_STAGEI,Facebook Weekly,202310,212.11
104,202312,41,JAR_CALIFORNIA,JAR_STAGEI,Google Weekly,202310,158.79
105,202312,22,JAR_TEXAS,JAR_STAGEI,Facebook Weekly,202310,149.02
105,202312,22,JAR_TEXAS,JAR_STAGEI,Google Weekly,202310,140.05
106,202313,118,JAR_PRICO,JAR_STAGEI,Facebook Weekly,202311,80.18
106,202313,118,JAR_PRICO,JAR_STAGEI,Google Weekly,202311,142.73
104,202313,61,JAR_CALIFORNIA,JAR_STAGEI,Facebook Weekly,202311,212.01
104,202313,61,JAR_CALIFORNIA,JAR_STAGEI,Google Weekly,202311,136.76
105,202313,26,JAR_TEXAS,JAR_STAGEI,Facebook Weekly,202311,148.41
105,202313,26,JAR_TEXAS,JAR_STAGEI,Google Weekly,202311,144.34
106,202314,116,JAR_PRICO,JAR_STAGEI,Facebook Weekly,202312,80.51
106,202314,116,JAR_PRICO,JAR_STAGEI,Google Weekly,202312,131.14
104,202314,53,JAR_CALIFORNIA,JAR_STAGEI,Facebook Weekly,202312,212.11
104,202314,53,JAR_CALIFORNIA,JAR_STAGEI,Google Weekly,202312,130.34
105,202314,31,JAR_TEXAS,JAR_STAGEI,Facebook Weekly,202312,149.39
105,202314,31,JAR_TEXAS,JAR_STAGEI,Google Weekly,202312,137.43
106,202315,100,JAR_PRICO,JAR_STAGEI,Facebook Weekly,202313,63.06
106,202315,100,JAR_PRICO,JAR_STAGEI,Google Weekly,202313,108.46
104,202315,51,JAR_CALIFORNIA,JAR_STAGEI,Facebook Weekly,202313,167.44
104,202315,51,JAR_CALIFORNIA,JAR_STAGEI,Google Weekly,202313,110.24
105,202315,32,JAR_TEXAS,JAR_STAGEI,Facebook Weekly,202313,118.03
105,202315,32,JAR_TEXAS,JAR_STAGEI,Google Weekly,202313,113.53
106,202316,91,JAR_PRICO,JAR_STAGEI,Facebook Weekly,202314,54.22
106,202316,91,JAR_PRICO,JAR_STAGEI,Google Weekly,202314,85.58
104,202316,45,JAR_CALIFORNIA,JAR_STAGEI,Facebook Weekly,202314,150.83
104,202316,45,JAR_CALIFORNIA,JAR_STAGEI,Google Weekly,202314,88.0
105,202316,18,JAR_TEXAS,JAR_STAGEI,Facebook Weekly,202314,108.74
105,202316,18,JAR_TEXAS,JAR_STAGEI,Google Weekly,202314,86.43
106,202317,81,JAR_PRICO,JAR_STAGEI,Facebook Weekly,202315,56.0
106,202317,81,JAR_PRICO,JAR_STAGEI,Google Weekly,202315,85.89
104,202317,42,JAR_CALIFORNIA,JAR_STAGEI,Facebook Weekly,202315,153.83
104,202317,42,JAR_CALIFORNIA,JAR_STAGEI,Google Weekly,202315,84.92
105,202317,29,JAR_TEXAS,JAR_STAGEI,Facebook Weekly,202315,111.65
105,202317,29,JAR_TEXAS,JAR_STAGEI,Google Weekly,202315,87.32
106,202318,95,JAR_PRICO,JAR_STAGEI,Facebook Weekly,202316,54.8
106,202318,95,JAR_PRICO,JAR_STAGEI,Google Weekly,202316,90.0
104,202319,33,JAR_CALIFORNIA,JAR_STAGEI,Facebook Weekly,202317,66.28
104,202319,33,JAR_CALIFORNIA,JAR_STAGEI,Google Weekly,202317,138.11
105,202319,13,JAR_TEXAS,JAR_STAGEI,Facebook Weekly,202317,46.5
105,202319,13,JAR_TEXAS,JAR_STAGEI,Google Weekly,202317,94.52
104,202318,48,JAR_CALIFORNIA,JAR_STAGEI,Facebook Weekly,202316,153.54
104,202318,48,JAR_CALIFORNIA,JAR_STAGEI,Google Weekly,202316,84.68
105,202318,32,JAR_TEXAS,JAR_STAGEI,Facebook Weekly,202316,111.27
105,202318,32,JAR_TEXAS,JAR_STAGEI,Google Weekly,202316,83.28
106,202319,105,JAR_PRICO,JAR_STAGEI,Facebook Weekly,202317,38.47
106,202319,105,JAR_PRICO,JAR_STAGEI,Google Weekly,202317,53.0
106,202320,103,JAR_PRICO,JAR_STAGEI,Facebook Weekly,202318,53.29
